time_stamp,private,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b,latitude,longitude
2024-07-04T01:30:00Z,0,30.133,30.133,30.133,86.867,86.867,86.867,1011.633,1011.633,1011.633,78.887,,78.887,0.001,3.3,3.4,3.3,13.6,13.3,13.8,9.7,9.5,9.8,148.5,150.3,146.7,903.9525,886.036,921.869,259.068,249.838,268.298,26.377000000000000,27.911,24.843,3.1535,2.897,3.41,1.8120000000000000,1.409,2.215,0.5805,0.511,0.65,4.3095,4.187,4.432,4.3095,4.187,4.432,5.506,5.469,5.543,5.506,5.469,5.543,6.743,6.425,7.061,6.743,6.425,7.061,47.214961,-122.425289
2024-07-04T02:00:00Z,0,33.067,33.067,33.067,84.6,84.6,84.6,1011.516,1011.516,1011.516,80.599,,80.599,0.009,2.9,3,2.7,12.6,12.6,12.7,9.2,9.2,9.2,155,155.3,154.8,841.953,839.643,844.263,240.102,236.467,243.737,18.8475,21.449,16.246,1.421,1.381,1.461,0.875,0.871,0.879,0.28,0.323,0.237,3.9770000000000000,3.992,3.962,3.9770000000000000,3.992,3.962,4.7355,4.791,4.68,4.7355,4.791,4.68,5.296000000000000,5.353,5.239,5.296000000000000,5.353,5.239,47.214961,-122.425289
2024-07-04T02:30:00Z,0,35.733,35.733,35.733,82.8,82.8,82.8,1011.521,1011.521,1011.521,78.777,,78.777,0.01,3.8,3.9,3.6,16.5,16.6,16.4,10.9,11,10.9,130.8,130.1,131.4,1101.3725,1109.611,1093.134,313.164,310.375,315.953,25.5475,28.059,23.036,2.2910000000000000,1.971,2.611,1.2230000000000000,0.925,1.521,0.38,0.368,0.392,5.4955,5.481,5.51,5.4955,5.481,5.51,6.555,6.629,6.481,6.555,6.629,6.481,7.4015,7.283,7.52,7.4015,7.283,7.52,47.214961,-122.425289
2024-07-04T03:00:00Z,0,34.867,34.867,34.867,81.8,81.8,81.8,1011.487,1011.487,1011.487,80.181,,80.181,0.01,3.5,3.6,3.4,14.8,14.8,14.9,10.2,10.2,10.2,140.3,140.7,140,988.3035,984.854,991.753,283.741,278.195,289.287,24.409,26.116,22.702,1.9945,1.474,2.515,1.165,0.897,1.433,0.40900000000000000,0.379,0.439,4.836,4.82,4.852,4.836,4.82,4.852,5.853,5.847,5.859,5.853,5.847,5.859,6.673,6.481,6.865,6.673,6.481,6.865,47.214961,-122.425289
2024-07-04T03:30:00Z,0,35.933,35.933,35.933,80.733,80.733,80.733,1011.397,1011.397,1011.397,82.471,,82.471,0.01,3.1,3.3,2.9,12.8,13.1,12.5,9.3,9.4,9.2,153.9,151.8,156.1,852.211,871.731,832.691,243.298,245.11,241.486,23.4065,25.717,21.096,2.2885,2.168,2.409,1.343,1.13,1.556,0.53,0.52,0.54,4.0595,4.23,3.889,4.0595,4.23,3.889,5.031000000000000,5.248,4.814,5.031000000000000,5.248,4.814,5.954,6.039,5.869,5.954,6.039,5.869,47.214961,-122.425289
2024-07-04T04:00:00Z,0,38.8,38.8,38.8,79.067,79.067,79.067,1011.571,1011.571,1011.571,86.599,,86.599,0.01,4.5,4.6,4.4,17.4,17.3,17.5,11.3,11.2,11.3,126.2,126.7,125.7,1161.068,1154.21,1167.926,334.2875,329.14,339.435,37.239000000000000,39.683,34.795,3.4300000000000000,3.203,3.657,1.767,1.665,1.869,0.596,0.574,0.618,5.9535,5.94,5.967,5.9535,5.94,5.967,7.593500000000000,7.634,7.553,7.593500000000000,7.634,7.553,8.810500000000000,8.711,8.91,8.810500000000000,8.711,8.91,47.214961,-122.425289
2024-07-04T04:30:00Z,0,42.133,42.133,42.133,77.267,77.267,77.267,1011.882,1011.882,1011.882,81.8,,81.8,0.01,6.7,7,6.4,27.1,27.5,26.7,14.5,14.6,14.4,91.7,90.8,92.7,1806.312,1830.577,1782.047,517.185,516.718,517.652,51.6945,56.476,46.913,4.393000000000000,4.253,4.533,1.936,1.837,2.035,0.5585,0.598,0.519,9.777000000000000,9.977,9.577,9.777000000000000,9.977,9.577,12.1265,12.412,11.841,12.1265,12.412,11.841,13.439500000000000,13.644,13.235,13.439500000000000,13.644,13.235,47.214961,-122.425289
2024-07-04T05:00:00Z,0,44.4,44.4,44.4,75.867,75.867,75.867,1011.945,1011.945,1011.945,85.641,,85.641,0.01,8.6,8.9,8.2,34.3,34.9,33.8,16.3,16.5,16.2,76.1,75.2,77.1,2289.724,2324.971,2254.477,657.6415,659.271,656.012,65.585,70.788,60.382,4.8175,4.218,5.417,2.2975000000000000,2.019,2.576,0.708,0.69,0.726,12.701,13.031,12.371,12.673,12.989,12.357,15.559000000000000,15.781,15.337,15.5595,15.782,15.337,17.1605,17.195,17.126,17.1605,17.195,17.126,47.214961,-122.425289
2024-07-04T05:30:00Z,0,45.067,45.067,45.067,75,75,75,1011.93,1011.93,1011.93,79.636,,79.636,0.01,9.2,9.6,8.8,35.6,36.3,34.8,16.6,16.8,16.4,74.1,72.9,75.3,2370.169,2417.729,2322.609,682.903,687.833,677.973,74.9885,80.039,69.938,6.539,5.661,7.417,2.866,2.369,3.363,0.6910000000000000,0.661,0.721,13.274000000000000,13.616,12.932,13.274000000000000,13.616,12.932,16.6465,16.953,16.34,16.6465,16.953,16.34,18.6495,18.617,18.682,18.6495,18.617,18.682,47.214961,-122.425289
2024-07-04T06:00:00Z,0,46.267,46.267,46.267,73.533,73.533,73.533,1011.94,1011.94,1011.94,79.831,,79.831,0.01,9.1,9.6,8.6,37.3,38.1,36.5,17,17.2,16.8,71.2,70,72.5,2487.2290000000000,2540.135,2434.323,709.3145,713.433,705.196,69.09700000000000,75.482,62.712,5.8740000000000000,4.945,6.803,2.4805,1.899,3.062,0.704,0.611,0.797,13.679,14.023,13.335,13.679,14.023,13.335,16.8395,17.101,16.578,16.8395,17.101,16.578,18.618500000000000,18.598,18.639,18.618500000000000,18.598,18.639,47.214961,-122.425289
2024-07-04T06:30:00Z,0,47.2,47.2,47.2,72.8,72.8,72.8,1012.128,1012.128,1012.128,76.644,,76.644,0.01,5.4,5.6,5.2,21.8,22.1,21.5,12.9,12.9,12.8,107.8,106.9,108.8,1453.7225,1471.141,1436.304,416.2785,416.362,416.195,41.153500000000000,44.663,37.644,3.074,3.002,3.146,1.498,1.173,1.823,0.484,0.477,0.491,7.5785,7.605,7.552,7.5785,7.605,7.552,9.375,9.459,9.291,9.375,9.459,9.291,10.4225,10.337,10.508,10.4225,10.337,10.508,47.214961,-122.425289
2024-07-04T07:00:00Z,0,47.111,47.111,47.111,72.083,72.083,72.083,1012.3,1012.3,1012.3,76.112,,76.112,0.01,4.4,4.6,4.1,17.6,17.8,17.3,11.3,11.4,11.2,125.5,124.2,126.8,1170.9805000000000,1189.008,1152.953,336.1245,338.203,334.046,34.2415,37.955,30.528,3.0140000000000000,2.678,3.35,1.5140000000000000,1.257,1.771,0.498,0.454,0.542,6.0135000000000000,6.131,5.896,6.0135000000000000,6.131,5.896,7.4955,7.698,7.293,7.4955,7.698,7.293,8.5415,8.565,8.518,8.5415,8.565,8.518,47.214961,-122.425289
2024-07-04T07:30:00Z,0,48.167,48.167,48.167,71.75,71.75,71.75,1012.439,1012.439,1012.439,73.574,,73.574,0.01,4.6,4.8,4.4,17.8,17.9,17.7,11.4,11.5,11.4,124.4,123.8,125,1186.4570000000000,1194.815,1178.099,342.01100000000000,339.997,344.025,37.318,40.935,33.701,2.5885,2.255,2.922,1.354,1.051,1.657,0.36,0.287,0.433,6.121,6.222,6.02,6.121,6.222,6.02,7.73,7.9,7.56,7.73,7.9,7.56,8.660500000000000,8.631,8.69,8.660500000000000,8.631,8.69,47.214961,-122.425289
2024-07-04T08:00:00Z,0,49.2,49.2,49.2,70.867,70.867,70.867,1012.546,1012.546,1012.546,71.398,,71.398,0.01,4.3,4.5,4.1,16.8,17,16.5,11,11.1,10.9,129.6,128.3,130.8,1116.7595000000000,1132.65,1100.869,320.794,320.789,320.799,34.0445,37.191,30.898,2.682,2.605,2.759,1.4085,1.211,1.606,0.4325,0.423,0.442,5.661,5.739,5.583,5.661,5.739,5.583,7.172500000000000,7.337,7.008,7.172500000000000,7.337,7.008,8.1395,8.175,8.104,8.1395,8.175,8.104,47.214961,-122.425289
2024-07-04T08:30:00Z,0,50.333,50.333,50.333,69.933,69.933,69.933,1012.579,1012.579,1012.579,71.823,,71.823,0.01,4.2,4.4,4.1,16.4,16.6,16.2,10.9,11,10.8,131.4,130.2,132.6,1093.2940000000000,1108.095,1078.493,313.70800000000000,313.741,313.675,34.636000000000000,37.747,31.525,2.6095000000000000,2.504,2.715,1.232,1.037,1.427,0.397,0.405,0.389,5.5735,5.673,5.474,5.5735,5.673,5.474,7.127,7.241,7.013,7.127,7.241,7.013,7.952,7.969,7.935,7.952,7.969,7.935,47.214961,-122.425289
2024-07-04T09:00:00Z,0,51.467,51.467,51.467,69,69,69,1012.664,1012.664,1012.664,73.831,,73.831,0.01,4.8,5.1,4.5,18.4,18.7,18,11.6,11.8,11.5,121.7,120.1,123.4,1224.1570000000000,1248.457,1199.857,349.019,351.995,346.043,39.772,43.693,35.851,3.2465,2.893,3.6,1.5095,1.225,1.794,0.519,0.526,0.512,6.396,6.495,6.297,6.396,6.495,6.297,8.1365,8.317,7.956,8.1365,8.317,7.956,9.1975,9.189,9.206,9.1975,9.189,9.206,47.214961,-122.425289
2024-07-04T09:30:00Z,0,52.467,52.467,52.467,68.467,68.467,68.467,1012.663,1012.663,1012.663,70.125,,70.125,0.01,4.6,4.8,4.3,17.6,17.9,17.3,11.4,11.5,11.2,125.2,123.7,126.7,1175.2870000000000,1196.389,1154.185,338.587,340.939,336.235,37.3315,40.166,34.497,2.9885,2.525,3.452,1.5105,1.207,1.814,0.439,0.26,0.618,6.154,6.302,6.006,6.154,6.302,6.006,7.819,7.989,7.649,7.819,7.989,7.649,8.869,8.829,8.909,8.869,8.829,8.909,47.214961,-122.425289
2024-07-04T10:00:00Z,0,53.533,53.533,53.533,68,68,68,1012.759,1012.759,1012.759,76.669,,76.669,0.01,5.4,5.7,5.1,20.2,20.8,19.6,12.3,12.5,12.1,113.9,111.7,116.2,1346.0935,1383.447,1308.74,387.4785,393.894,381.063,45.791,49.221,42.361,3.498,2.783,4.213,1.7625,1.335,2.19,0.5355,0.506,0.565,7.21,7.475,6.945,7.21,7.475,6.945,9.2035,9.466,8.941,9.2035,9.466,8.941,10.439,10.39,10.488,10.439,10.39,10.488,47.214961,-122.425289
2024-07-04T10:30:00Z,0,54.4,54.4,54.4,67.333,67.333,67.333,1012.735,1012.735,1012.735,74.507,,74.507,0.01,5.4,5.7,5,19.9,20.5,19.3,12.2,12.4,12,115.1,112.6,117.8,1326.23,1369.025,1283.435,380.9395,388.704,373.175,46.085,50.874,41.296,3.33,3.625,3.035,1.767,1.953,1.581,0.489,0.601,0.377,7.046000000000000,7.281,6.811,7.046000000000000,7.281,6.811,9.096,9.421,8.771,9.096,9.421,8.771,10.2665,10.718,9.815,10.2665,10.718,9.815,47.214961,-122.425289
2024-07-04T11:00:00Z,0,55,55,55,66.933,66.933,66.933,1012.629,1012.629,1012.629,73.296,,73.296,0.01,8.4,8.7,8.1,28.3,28.9,27.7,14.8,15,14.6,88.8,87.3,90.3,1885.078,1926.395,1843.761,545.0925,550.825,539.36,84.146,86.965,81.327,9.6345,8.349,10.92,4.657500000000000,3.74,5.575,1.3785000000000000,1.246,1.511,10.264,10.533,9.995,10.264,10.533,9.995,14.6745,14.643,14.706,14.6745,14.643,14.706,18.145000000000000,17.475,18.815,18.145000000000000,17.475,18.815,47.214961,-122.425289
2024-07-04T11:30:00Z,0,55.8,55.8,55.8,66.4,66.4,66.4,1012.795,1012.795,1012.795,73.858,,73.858,0.01,6.8,7.1,6.5,24.3,24.8,23.7,13.6,13.8,13.5,99.7,98,101.5,1617.2505,1654.895,1579.606,466.244,470.443,462.045,62.2355,66.942,57.529,5.8455000000000000,5.531,6.16,2.322,1.983,2.661,0.671,0.638,0.704,8.8065,9.028,8.585,8.8065,9.028,8.585,11.9515,12.069,11.834,11.9515,12.069,11.834,13.790500000000000,13.576,14.005,13.790500000000000,13.576,14.005,47.214961,-122.425289
2024-07-04T12:00:00Z,0,56.6,56.6,56.6,66,66,66,1012.968,1012.968,1012.968,76.907,,76.907,0.01,6.4,6.8,6,23.1,23.6,22.5,13.3,13.4,13.1,103.5,101.7,105.4,1537.3645000000000,1575.046,1499.683,444.66050000000000,450.361,438.96,56.616,62.179,51.053,4.2735,4.454,4.093,2.034,2.001,2.067,0.6955,0.753,0.638,8.413,8.681,8.145,8.413,8.681,8.145,10.9945,11.319,10.67,10.9945,11.319,10.67,12.593,12.831,12.355,12.593,12.831,12.355,47.214961,-122.425289
2024-07-04T12:30:00Z,0,57,57,57,66,66,66,1013.128,1013.128,1013.128,79.005,,79.005,0.01,7.3,7.8,6.9,27,27.8,26.2,14.4,14.7,14.2,92,90.1,94.1,1798.8695,1850.127,1747.612,516.113,523.86,508.366,63.70100000000000,69.737,57.665,4.959,4.825,5.093,2.048,1.842,2.254,0.607,0.616,0.598,9.8395,10.104,9.575,9.8395,10.104,9.575,13.193,13.167,13.219,13.193,13.167,13.219,14.75,14.575,14.925,14.75,14.575,14.925,47.214961,-122.425289
2024-07-04T13:00:00Z,0,57.933,57.933,57.933,66.133,66.133,66.133,1013.231,1013.231,1013.231,81.742,,81.742,0.01,9.7,10.1,9.2,34.1,35.1,33.1,16.3,16.5,16,76.5,74.8,78.4,2276.013,2342.287,2209.739,656.03,665.915,646.145,89.632,95.729,83.535,8.587,8.041,9.133,3.109,2.781,3.437,0.838,0.701,0.975,12.92,13.121,12.719,12.3875,12.539,12.236,17.0935,16.879,17.308,17.744500000000000,17.527,17.962,19.879000000000000,19.521,20.237,20.1595,19.837,20.482,47.214961,-122.425289
2024-07-04T13:30:00Z,0,58.2,58.2,58.2,67.667,67.667,67.667,1013.295,1013.295,1013.295,79.605,,79.605,0.01,6.9,7.2,6.6,24.6,25.1,24.1,13.7,13.9,13.6,98.7,97.2,100.2,1639.373,1672.733,1606.013,473.9605,478.114,469.807,61.399,65.596,57.202,4.8575,4.518,5.197,2.4655,2.312,2.619,0.7775,0.84,0.715,9.061,9.285,8.837,9.061,9.285,8.837,11.849,12.035,11.663,11.849,12.035,11.663,13.745000000000000,13.632,13.858,13.745000000000000,13.632,13.858,47.214961,-122.425289
2024-07-04T14:00:00Z,0,55.533,55.533,55.533,69.533,69.533,69.533,1013.233,1013.233,1013.233,81.153,,81.153,0.01,6.1,6.5,5.7,22.4,22.9,21.8,13,13.2,12.9,105.9,104,107.9,1490.7915,1528.701,1452.882,430.5765,435.101,426.052,52.663,58.083,47.243,4.1845,3.681,4.688,2.092,1.834,2.35,0.6865,0.75,0.623,8.005,8.079,7.931,8.005,8.079,7.931,10.372,10.489,10.255,10.372,10.489,10.255,11.904500000000000,11.745,12.064,11.904500000000000,11.745,12.064,47.214961,-122.425289
2024-07-04T14:30:00Z,0,52.267,52.267,52.267,72.067,72.067,72.067,1013.349,1013.349,1013.349,80.846,,80.846,0.01,5.1,5.4,4.8,19,19.3,18.7,11.9,12,11.8,119,117.6,120.4,1265.3975,1287.348,1243.447,364.578,365.435,363.721,44.2155,48.379,40.052,3.6370000000000000,3.145,4.129,1.8860000000000000,1.655,2.117,0.5575,0.546,0.569,6.6315,6.612,6.651,6.6315,6.612,6.651,8.563,8.621,8.505,8.563,8.621,8.505,9.840500000000000,9.735,9.946,9.840500000000000,9.735,9.946,47.214961,-122.425289
2024-07-04T15:00:00Z,0,49.4,49.4,49.4,74.267,74.267,74.267,1013.355,1013.355,1013.355,85.283,,85.283,0.01,6.5,6.7,6.4,24,23.8,24.2,13.6,13.5,13.6,100.6,101.3,99.9,1599.0965,1584.179,1614.014,462.8835,453.486,472.281,56.849000000000000,59.591,54.107,4.8955,4.268,5.523,2.335,1.897,2.773,0.583,0.555,0.611,8.650500000000000,8.428,8.873,8.650500000000000,8.428,8.873,11.177,10.899,11.455,11.177,10.899,11.455,12.84,12.321,13.359,12.84,12.321,13.359,47.214961,-122.425289
2024-07-04T15:30:00Z,0,45.8,45.8,45.8,77.333,77.333,77.333,1013.324,1013.324,1013.324,81.219,,81.219,0.01,5.1,5.4,4.9,19.7,19.9,19.5,12.1,12.2,12.1,116,115.2,116.8,1312.6170000000000,1325.804,1299.43,376.40100000000000,376.049,376.753,42.666,46.703,38.629,3.584,3.563,3.605,1.9615,1.805,2.118,0.64,0.629,0.651,6.724,6.805,6.643,6.724,6.805,6.643,8.5625,8.738,8.387,8.5625,8.738,8.387,9.9255,10.004,9.847,9.9255,10.004,9.847,47.214961,-122.425289
2024-07-04T16:00:00Z,0,44.267,44.267,44.267,77.867,77.867,77.867,1013.291,1013.291,1013.291,82.225,,82.225,0.01,4.1,4.3,3.9,16.2,16.3,16.1,10.8,10.8,10.8,132.4,131.8,133,1080.687,1088.203,1073.171,309.1575,308.835,309.48,33.094,36.07,30.118,3.0255,2.876,3.175,1.661,1.711,1.611,0.5855,0.684,0.487,5.3355,5.389,5.282,5.3355,5.389,5.282,6.781,6.845,6.717,6.781,6.845,6.717,7.900500000000000,8.008,7.793,7.900500000000000,8.008,7.793,47.214961,-122.425289
2024-07-04T16:30:00Z,0,43.6,43.6,43.6,78.533,78.533,78.533,1013.196,1013.196,1013.196,84.846,,84.846,0.01,4,4.1,3.9,16.1,15.9,16.3,10.8,10.7,10.8,133,134.1,132,1073.262,1060.693,1085.831,307.905,300.763,315.047,31.972,34.255,29.689,3.153,2.567,3.739,1.7375,1.424,2.051,0.5215000000000000,0.368,0.675,5.321,5.258,5.384,5.321,5.258,5.384,6.6715,6.628,6.715,6.6715,6.628,6.715,7.868,7.595,8.141,7.868,7.595,8.141,47.214961,-122.425289
2024-07-04T17:00:00Z,0,43.333,43.333,43.333,77.867,77.867,77.867,1013.117,1013.117,1013.117,82.947,,82.947,0.01,4.8,5,4.7,18.8,18.9,18.7,11.8,11.8,11.8,119.9,119.5,120.4,1251.268,1258.233,1244.303,359.7845,359.084,360.485,39.969,43.119,36.819,3.683,3.499,3.867,2.059,1.971,2.147,0.544,0.561,0.527,6.394,6.479,6.309,6.394,6.479,6.309,8.121500000000000,8.191,8.052,8.121500000000000,8.191,8.052,9.500500000000000,9.53,9.471,9.500500000000000,9.53,9.471,47.214961,-122.425289
2024-07-04T17:30:00Z,0,42.65,42.65,42.65,77.833,77.833,77.833,1013.084,1013.084,1013.084,82.514,,82.514,0.01,3.7,3.9,3.5,15.1,15.2,15,10.4,10.4,10.3,138.5,138,139,1008.703,1014.596,1002.81,288.12850000000000,285.397,290.86,29.247,32.922,25.572,3.1195000000000000,3.297,2.942,1.6100000000000000,1.572,1.648,0.464,0.522,0.406,4.893000000000000,4.972,4.814,4.893000000000000,4.972,4.814,6.1715,6.329,6.014,6.1715,6.329,6.014,7.287,7.459,7.115,7.287,7.459,7.115,47.214961,-122.425289
2024-07-04T18:00:00Z,0,41.667,41.667,41.667,78.133,78.133,78.133,1012.955,1012.955,1012.955,84.822,,84.822,0.01,2.9,3,2.8,12.3,12.5,12.2,9.1,9.1,9,157.3,156.3,158.4,821.5910000000000,830.555,812.627,234.1525,233.079,235.226,21.173000000000000,22.783,19.563,2.0815,1.801,2.362,1.287,0.993,1.581,0.38,0.389,0.371,3.7975,3.815,3.78,3.7975,3.815,3.78,4.6345,4.676,4.593,4.6345,4.676,4.593,5.4815000000000000,5.363,5.6,5.4815000000000000,5.363,5.6,47.214961,-122.425289
2024-07-04T18:30:00Z,0,39.933,39.933,39.933,79.4,79.4,79.4,1012.72,1012.72,1012.72,87.123,,87.123,0.01,2.7,2.8,2.6,11.8,11.8,11.7,8.8,8.8,8.8,161.8,161.4,162.2,783.508,786.467,780.549,224.289,221.697,226.881,18.7855,20.836,16.735,1.741,1.541,1.941,0.9655,0.738,1.193,0.34000000000000000,0.293,0.387,3.4865,3.524,3.449,3.4865,3.524,3.449,4.2670000000000000,4.287,4.247,4.2670000000000000,4.287,4.247,4.9345,4.796,5.073,4.9345,4.796,5.073,47.214961,-122.425289
2024-07-04T19:00:00Z,0,37.267,37.267,37.267,83.067,83.067,83.067,1012.621,1012.621,1012.621,86.189,,86.189,0.01,2.8,2.9,2.7,12.4,12.6,12.3,9.1,9.2,9.1,156.5,155.6,157.4,828.9025000000000,836.669,821.136,234.7615,232.186,237.337,19.7105,21.348,18.073,1.9445000000000000,1.793,2.096,1.1510000000000000,1.043,1.259,0.34300000000000000,0.299,0.387,3.6880000000000000,3.733,3.643,3.6880000000000000,3.733,3.643,4.5235,4.61,4.437,4.5235,4.61,4.437,5.3005000000000000,5.258,5.343,5.3005000000000000,5.258,5.343,47.214961,-122.425289
2024-07-04T19:30:00Z,0,33.333,33.333,33.333,88.667,88.667,88.667,1012.397,1012.397,1012.397,87.99,,87.99,0.007,2.9,3.1,2.8,13.2,13.3,13.1,9.5,9.6,9.4,150.8,149.9,151.7,881.354,889.924,872.784,248.7955,247.646,249.945,19.208,21.041,17.375,1.629,1.351,1.907,0.9160000000000000,0.684,1.148,0.2795,0.225,0.334,3.907,3.965,3.849,3.907,3.965,3.849,4.775,4.833,4.717,4.775,4.833,4.717,5.4055,5.329,5.482,5.4055,5.329,5.482,47.214961,-122.425289
2024-07-04T20:00:00Z,0,28.867,28.867,28.867,94.4,94.4,94.4,1012.247,1012.247,1012.247,90.842,,90.842,0,2.8,2.9,2.6,12.6,12.7,12.5,9.2,9.2,9.1,155.5,154.7,156.3,838.1495,845.316,830.983,235.6095,235.194,236.025,17.603,20.791,14.415,1.5955,1.555,1.636,0.9060000000000000,0.846,0.966,0.301,0.289,0.313,3.7075,3.737,3.678,3.7075,3.737,3.678,4.42,4.529,4.311,4.42,4.529,4.311,5.0170000000000000,5.051,4.983,5.0170000000000000,5.051,4.983,47.214961,-122.425289
2024-07-04T20:30:00Z,0,23.933,23.933,23.933,100.4,100.4,100.4,1012.142,1012.142,1012.142,97.243,,97.243,0,2.2,2.3,2.1,10.7,10.7,10.6,8.2,8.3,8.2,171.1,170.4,171.8,710.746,716.207,705.285,200.3465,198.109,202.584,12.909500000000000,14.897,10.922,1.3315000000000000,1.206,1.457,0.7190000000000000,0.655,0.783,0.244,0.261,0.227,2.547,2.946,2.148,2.547,2.946,2.148,3.0875,3.484,2.691,3.0875,3.484,2.691,3.5715,3.913,3.23,3.5715,3.913,3.23,47.214961,-122.425289
2024-07-04T21:00:00Z,0,20.6,20.6,20.6,104.2,104.2,104.2,1011.881,1011.881,1011.881,96.609,,96.609,0,1.9,2,1.9,9.2,9.2,9.3,7.5,7.4,7.5,184.9,185.6,184.2,616.373,612.113,620.633,173.044,168.854,177.234,11.742,13.489,9.995,1.4650000000000000,1.365,1.565,0.7865,0.72,0.853,0.23200000000000000,0.255,0.209,1.952,2.275,1.629,1.952,2.275,1.629,2.4595000000000000,2.855,2.064,2.4595000000000000,2.855,2.064,2.9925,3.341,2.644,2.9925,3.341,2.644,47.214961,-122.425289
2024-07-04T21:30:00Z,0,19.267,19.267,19.267,107.2,107.2,107.2,1011.561,1011.561,1011.561,98.665,,98.665,0,1.9,2,1.8,9.3,9.1,9.4,7.5,7.4,7.6,184.6,186.3,182.8,618.43,607.473,629.387,173.65300000000000,167.589,179.717,10.8225,12.846,8.799,1.0070000000000000,0.937,1.077,0.6485000000000000,0.665,0.632,0.2355,0.231,0.24,1.6615,1.623,1.7,1.6615,1.623,1.7,2.0795000000000000,2.06,2.099,2.0795000000000000,2.06,2.099,2.484,2.477,2.491,2.484,2.477,2.491,47.214961,-122.425289
2024-07-04T22:00:00Z,0,18.867,18.867,18.867,108,108,108,1011.302,1011.302,1011.302,99.313,,99.313,0,1.9,2,1.9,9.6,9.4,9.8,7.7,7.6,7.8,181.3,183.1,179.6,639.287,627.684,650.89,179.328,171.251,187.405,10.64,11.887,9.393,1.331,1.007,1.655,0.853,0.703,1.003,0.2525,0.275,0.23,1.7095,1.616,1.803,1.7095,1.616,1.803,2.106,1.997,2.215,2.106,1.997,2.215,2.693,2.507,2.879,2.693,2.507,2.879,47.214961,-122.425289
2024-07-04T22:30:00Z,0,19.2,19.2,19.2,107.533,107.533,107.533,1011.072,1011.072,1011.072,98.195,,98.195,0,1.9,2,1.9,9.6,9.4,9.8,7.7,7.6,7.8,181.1,183.2,179.1,640.838,627.301,654.375,178.90800000000000,171.773,186.043,10.311500000000000,11.77,8.853,1.1585,0.89,1.427,0.762,0.555,0.969,0.2565,0.258,0.255,1.7690000000000000,1.69,1.848,1.7690000000000000,1.69,1.848,2.0985,2.029,2.168,2.0985,2.029,2.168,2.652,2.473,2.831,2.652,2.473,2.831,47.214961,-122.425289
2024-07-04T23:00:00Z,0,19.8,19.8,19.8,105.6,105.6,105.6,1010.938,1010.938,1010.938,96.036,,96.036,0,2.2,2.3,2.1,10.8,10.6,11.1,8.3,8.2,8.5,169.6,171.9,167.4,721.8915,705.172,738.611,202.6535,195.145,210.162,11.894,14.429,9.359,1.2495,1.143,1.356,0.753,0.661,0.845,0.255,0.261,0.249,2.26,2.208,2.312,2.26,2.208,2.312,2.7,2.697,2.703,2.7,2.697,2.703,3.211,3.147,3.275,3.211,3.147,3.275,47.214961,-122.425289
2024-07-04T23:30:00Z,0,21.333,21.333,21.333,103.067,103.067,103.067,1010.648,1010.648,1010.648,93.554,,93.554,0,2.2,2.3,2.2,10.6,10.4,10.9,8.2,8.1,8.3,171.3,173.4,169.3,708.958,693.929,723.987,200.10000000000000,192.341,207.859,12.872,14.637,11.107,1.2595,1.014,1.505,0.821,0.659,0.983,0.3105,0.299,0.322,2.5060000000000000,2.729,2.283,2.5060000000000000,2.729,2.283,3.026,3.319,2.733,3.026,3.319,2.733,3.5780000000000000,3.765,3.391,3.5780000000000000,3.765,3.391,47.214961,-122.425289