time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,36.633,36.633,,79.267,79.267,,1008.789,1008.789,,5.452999999999999,5.741,5.165
2024-07-03T01:00:00Z,36.733,36.733,,78.567,78.567,,1008.536,1008.536,,4.651,4.9,4.402
2024-07-03T02:00:00Z,38.466,38.466,,77.7,77.7,,1008.484,1008.484,,4.401,4.709,4.093
2024-07-03T03:00:00Z,42,42,,75.233,75.233,,1008.697,1008.697,,3.4565,3.734,3.179
2024-07-03T04:00:00Z,45.267,45.267,,71.633,71.633,,1008.89,1008.89,,4.6065000000000005,5.082,4.131
2024-07-03T05:00:00Z,47.467,47.467,,68.9,68.9,,1009.233,1009.233,,3.758,4.236,3.28
2024-07-03T06:00:00Z,50.467,50.467,,65.733,65.733,,1009.754,1009.754,,2.9690000000000003,3.319,2.619
2024-07-03T07:00:00Z,54,54,,63.233,63.233,,1010.327,1010.327,,3.1695,3.456,2.883
2024-07-03T08:00:00Z,55.767,55.767,,61.8,61.8,,1010.955,1010.955,,2.9365,3.282,2.591
2024-07-03T09:00:00Z,57.567,57.567,,60.8,60.8,,1011.038,1011.038,,3.189,3.327,3.051
2024-07-03T10:00:00Z,58.233,58.233,,59.534,59.534,,1011.057,1011.057,,3.0125,3.293,2.732
2024-07-03T11:00:00Z,59.067,59.067,,58.867,58.867,,1011.086,1011.086,,3.4835000000000003,3.774,3.193
2024-07-03T12:00:00Z,60.5,60.5,,59.2,59.2,,1011.454,1011.454,,3.5629999999999997,3.912,3.214
2024-07-03T13:00:00Z,60.033,60.033,,61.567,61.567,,1011.693,1011.693,,3.4825,3.748,3.217
2024-07-03T14:00:00Z,56.867,56.867,,63.334,63.334,,1011.903,1011.903,,3.5575,3.92,3.195
2024-07-03T15:00:00Z,54.433,54.433,,65.133,65.133,,1012.073,1012.073,,3.6425,4.033,3.252
2024-07-03T16:00:00Z,50.966,50.966,,67.2,67.2,,1012.177,1012.177,,4.521,4.995,4.047
2024-07-03T17:00:00Z,47.5,47.5,,69.834,69.834,,1012.341,1012.341,,5.535,6.201,4.869
2024-07-03T18:00:00Z,44.567,44.567,,72.733,72.733,,1012.186,1012.186,,6.500500000000001,7.216,5.785
2024-07-03T19:00:00Z,43,43,,74.2,74.2,,1011.757,1011.757,,7.4085,7.924,6.893
2024-07-03T20:00:00Z,38.833,38.833,,77.566,77.566,,1011.363,1011.363,,7.6265,8.128,7.125
2024-07-03T21:00:00Z,36,36,,80.034,80.034,,1010.745,1010.745,,7.812,8.159,7.465
2024-07-03T22:00:00Z,34.434,34.434,,81,81,,1010.531,1010.531,,8.256,8.689,7.823
2024-07-03T23:00:00Z,31.534,31.534,,81.8,81.8,,1010.189,1010.189,,6.2204999999999995,6.504,5.937
2024-07-04T00:00:00Z,27.9,27.9,,82.467,82.467,,1009.929,1009.929,,4.496,4.676,4.316
2024-07-04T01:00:00Z,29.933,29.933,,80.666,80.666,,1009.481,1009.481,,4.758,4.944,4.572
2024-07-04T02:00:00Z,35.5,35.5,,78.633,78.633,,1009.15,1009.15,,5.915,6.165,5.665
2024-07-04T03:00:00Z,39.266,39.266,,76.567,76.567,,1009.139,1009.139,,6.053,6.431,5.675
2024-07-04T04:00:00Z,44.933,44.933,,72.834,72.834,,1009.311,1009.311,,6.784000000000001,7.397,6.171
2024-07-04T05:00:00Z,48.9,48.9,,69.867,69.867,,1009.661,1009.661,,14.036999999999999,14.713,13.361
2024-07-04T06:00:00Z,52.834,52.834,,67.267,67.267,,1009.801,1009.801,,11.984,12.581,11.387
2024-07-04T07:00:00Z,54.7,54.7,,65.5,65.5,,1010.088,1010.088,,22.188,23.072,21.304
2024-07-04T08:00:00Z,55.466,55.466,,65.133,65.133,,1010.219,1010.219,,13.9905,14.552,13.429
2024-07-04T09:00:00Z,55.9,55.9,,63.7,63.7,,1010.367,1010.367,,12.672,13.158,12.186
2024-07-04T10:00:00Z,58.167,58.167,,61.933,61.933,,1010.407,1010.407,,11.5815,12.093,11.07
2024-07-04T11:00:00Z,59.833,59.833,,61.567,61.567,,1010.439,1010.439,,10.186499999999999,10.812,9.561
2024-07-04T12:00:00Z,60.1,60.1,,60.4,60.4,,1010.734,1010.734,,9.6935,9.927,9.46
2024-07-04T13:00:00Z,62.067,62.067,,61.166,61.166,,1010.949,1010.949,,13.917000000000002,14.579,13.255
2024-07-04T14:00:00Z,50.633,50.633,,71.833,71.833,,1010.814,1010.814,,10.8605,11.532,10.189
2024-07-04T15:00:00Z,29.1,29.1,,87.8,87.8,,1010.88,1010.88,,8.879000000000001,9.314,8.444
2024-07-04T16:00:00Z,23.933,23.933,,92.4,92.4,,1010.742,1010.742,,8.137,8.686,7.588
2024-07-04T17:00:00Z,29.9,29.9,,85.633,85.633,,1010.608,1010.608,,7.2455,7.776,6.715
2024-07-04T18:00:00Z,30.967,30.967,,83.8,83.8,,1010.291,1010.291,,6.024,6.335,5.713
2024-07-04T19:00:00Z,30.433,30.433,,83.767,83.767,,1009.96,1009.96,,5.445,5.821,5.069
2024-07-04T20:00:00Z,30.1,30.1,,84.7,84.7,,1009.693,1009.693,,5.737500000000001,6.15,5.325
2024-07-04T21:00:00Z,28.033,28.033,,85.934,85.934,,1009.3,1009.3,,4.9785,5.433,4.524
2024-07-04T22:00:00Z,26.434,26.434,,87.566,87.566,,1008.757,1008.757,,4.962,5.29,4.634
2024-07-04T23:00:00Z,26.334,26.334,,87.567,87.567,,1008.354,1008.354,,5.0485,5.372,4.725
