"time_stamp","humidity","humidity_a","humidity_b","temperature","temperature_a","temperature_b","pressure","pressure_a","pressure_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_index","pm2.5_correct"
"2024-07-04T03:00:00Z",34.355,34.355,34.355,82.436,82.436,82.436,1010.692,1010.692,1010.692,4.975,4.914,5.036,171177,5.399854
"2024-07-04T04:00:00Z",40.333,40.333,40.333,76.317,76.317,76.317,1010.918,1010.918,1010.918,5.7625,5.761,5.764,171177,5.3031784
"2024-07-04T05:00:00Z",47.166,47.166,47.166,72.433,72.433,72.433,1011.163,1011.163,1011.163,6.452,6.354,6.55,171177,5.0823048
"2024-07-04T06:00:00Z",49.567,49.567,49.567,70.434,70.434,70.434,1011.246,1011.246,1011.246,6.911,6.886,6.936,171177,5.1182556
"2024-07-04T07:00:00Z",51.8,51.8,51.8,67.867,67.867,67.867,1011.534,1011.534,1011.534,5.254,5.234,5.274,171177,4.059736
"2024-07-04T08:00:00Z",53.466,53.466,53.466,67.034,67.034,67.034,1011.772,1011.772,1011.772,5.5515,5.52,5.583,171177,4.0736828
"2024-07-04T09:00:00Z",54.9,54.9,54.9,66.033,66.033,66.033,1011.882,1011.882,1011.882,6.6675,6.74,6.595,171177,4.53629
"2024-07-04T10:00:00Z",56.367,56.367,56.367,64.934,64.934,64.934,1011.947,1011.947,1011.947,7.2385,7.171,7.306,171177,4.7105056
"2024-07-04T11:00:00Z",57.85,57.85,57.85,64.591,64.591,64.591,1011.932,1011.932,1011.932,8.2935,8.216,8.371,171177,5.136974
"2024-07-04T12:00:00Z",57.466,57.466,57.466,65.6,65.6,65.6,1012.226,1012.226,1012.226,7.7735,7.787,7.76,171177,4.8972108
"2024-07-04T13:00:00Z",43.917,43.917,43.917,75.166,75.166,75.166,1012.426,1012.426,1012.426,6.7345,6.7,6.769,171177,5.5071496
"2024-07-04T14:00:00Z",42.008,42.008,42.008,76.25,76.25,76.25,1012.491,1012.491,1012.491,5.411,5.295,5.527,171177,4.9762824
"2024-07-04T15:00:00Z",42.947,42.947,42.947,74.664,74.664,74.664,1012.57,1012.57,1012.57,4.2415,4.247,4.236,171177,4.2834616
"2024-07-04T16:00:00Z",39.058,39.058,39.058,77.489,77.489,77.489,1012.502,1012.502,1012.502,4.1325,4.074,4.191,171177,4.5576884
"2024-07-04T17:00:00Z",35.317,35.317,35.317,80,80,80,1012.375,1012.375,1012.375,3.631,3.534,3.728,171177,4.6136356
"2024-07-04T18:00:00Z",33.433,33.433,33.433,82,82,82,1012.067,1012.067,1012.067,3.632,3.546,3.718,171177,4.7746764
"2024-07-04T19:00:00Z",30.367,30.367,30.367,83.8,83.8,83.8,1011.706,1011.706,1011.706,2.6825,2.591,2.774,171177,4.5383616
"2024-07-04T20:00:00Z",28.434,28.434,28.434,86.1,86.1,86.1,1011.394,1011.394,1011.394,2.4025,2.283,2.522,171177,4.5563332
"2024-07-04T21:00:00Z",28.1,28.1,28.1,86.767,86.767,86.767,1010.911,1010.911,1010.911,2.3665,2.286,2.447,171177,4.565926
"2024-07-04T22:00:00Z",26.7,26.7,26.7,88.933,88.933,88.933,1010.473,1010.473,1010.473,2.383,2.497,2.269,171177,4.693852
"2024-07-04T23:00:00Z",25.209,25.209,25.209,90.93,90.93,90.93,1010.055,1010.055,1010.055,2.59,2.907,2.273,171177,4.9293532
"2024-07-04T00:00:00Z",18.467,18.467,18.467,98.834,98.834,98.834,1014.595,1014.595,1014.595,2.8455,2.497,3.194,171181,5.6376536
"2024-07-04T01:00:00Z",21.233,21.233,21.233,92.567,92.567,92.567,1014.163,1014.163,1014.163,3.162,2.879,3.445,171181,5.5678364
"2024-07-04T02:00:00Z",29.166,29.166,29.166,84.534,84.534,84.534,1013.956,1013.956,1013.956,4.4625,4.463,4.462,171181,5.5734068
"2024-07-04T03:00:00Z",33.5,33.5,33.5,82.166,82.166,82.166,1013.964,1013.964,1013.964,5.066,5.151,4.981,171181,5.520384
"2024-07-04T04:00:00Z",33.534,33.534,33.534,81.5,81.5,81.5,1014.21,1014.21,1014.21,5.568,5.766,5.37,171181,5.7805352
"2024-07-04T05:00:00Z",37.8,37.8,37.8,78.8,78.8,78.8,1014.448,1014.448,1014.448,9.7005,9.962,9.439,171181,7.582502
"2024-07-04T06:00:00Z",40.467,40.467,40.467,76.767,76.767,76.767,1014.582,1014.582,1014.582,9.875,10.156,9.594,171181,7.4467116
"2024-07-04T07:00:00Z",43.033,43.033,43.033,74.1,74.1,74.1,1014.938,1014.938,1014.938,9.011,9.206,8.816,171181,6.7753524
"2024-07-04T08:00:00Z",44.7,44.7,44.7,72.433,72.433,72.433,1015.188,1015.188,1015.188,8.1205,8.228,8.013,171181,6.166702
"2024-07-04T09:00:00Z",45.6,45.6,45.6,71.4,71.4,71.4,1015.288,1015.288,1015.288,7.3285,7.538,7.119,171181,5.675014
"2024-07-04T10:00:00Z",48.666,48.666,48.666,69.966,69.966,69.966,1015.353,1015.353,1015.353,7.725,7.883,7.567,171181,5.6215568
"2024-07-04T11:00:00Z",50.567,50.567,50.567,68.267,68.267,68.267,1015.38,1015.38,1015.38,10.594,10.883,10.305,171181,6.9629476
"2024-07-04T12:00:00Z",51.434,51.434,51.434,67,67,67,1015.716,1015.716,1015.716,12.116,12.569,11.663,171181,7.6866072
"2024-07-04T13:00:00Z",50,50,50,68.933,68.933,68.933,1015.937,1015.937,1015.937,13.2485,13.548,12.949,171181,8.402214
"2024-07-04T14:00:00Z",46.834,46.834,46.834,71.633,71.633,71.633,1015.957,1015.957,1015.957,14.771,15.082,14.46,171181,9.4697472
"2024-07-04T15:00:00Z",41.466,41.466,41.466,75.3,75.3,75.3,1015.955,1015.955,1015.955,5.934,6.145,5.723,171181,5.2965128
"2024-07-04T16:00:00Z",37.367,37.367,37.367,77.6,77.6,77.6,1015.853,1015.853,1015.853,4.5495,4.61,4.489,171181,4.9202696
"2024-07-04T17:00:00Z",33.4,33.4,33.4,81.034,81.034,81.034,1015.678,1015.678,1015.678,7.1755,7.297,7.054,171181,6.634282
"2024-07-04T18:00:00Z",30.334,30.334,30.334,82.733,82.733,82.733,1015.332,1015.332,1015.332,3.161,3.219,3.103,171181,4.7919072
"2024-07-04T19:00:00Z",27.334,27.334,27.334,86,86,86,1014.986,1014.986,1014.986,3.005,3.029,2.981,171181,4.9657632
"2024-07-04T20:00:00Z",24.966,24.966,24.966,87.967,87.967,87.967,1014.645,1014.645,1014.645,2.373,2.411,2.335,171181,4.8363488
"2024-07-04T21:00:00Z",24.5,24.5,24.5,90.4,90.4,90.4,1014.172,1014.172,1014.172,2.2505,2.237,2.264,171181,4.811862
"2024-07-04T22:00:00Z",21.2,21.2,21.2,95.4,95.4,95.4,1013.682,1013.682,1013.682,2.4045,2.3,2.509,171181,5.173718
"2024-07-04T23:00:00Z",18.366,18.366,18.366,99,99,99,1013.185,1013.185,1013.185,2.7115,2.484,2.939,171181,5.5760428
"2024-07-04T00:00:00Z",25.6,25.6,25.6,85.7,85.7,85.7,1018.688,1018.688,1018.688,2.638,3.209,2.067,171217,4.921192
"2024-07-04T01:00:00Z",31.233,31.233,31.233,82.267,82.267,82.267,1018.278,1018.278,1018.278,4.297,4.767,3.827,171217,5.3105764
"2024-07-04T02:00:00Z",36.9,36.9,36.9,78.666,78.666,78.666,1018.074,1018.074,1018.074,5.456,5.76,5.152,171217,5.435064
"2024-07-04T03:00:00Z",35.8,35.8,35.8,77.767,77.767,77.767,1017.972,1017.972,1017.972,5.75,6.064,5.436,171217,5.68284
"2024-07-04T00:00:00Z",24.034,24.034,NA,89.933,89.933,NA,1012.858,1012.858,NA,3.1455,3.114,3.177,173501,5.3205452
"2024-07-04T01:00:00Z",23.7,23.7,NA,92.4,92.4,NA,1012.476,1012.476,NA,3.687,3.868,3.506,173501,5.632748
"2024-07-04T02:00:00Z",26.2,26.2,NA,91.267,91.267,NA,1012.138,1012.138,NA,4.8665,4.927,4.806,173501,6.037806
"2024-07-04T03:00:00Z",31.8,31.8,NA,83.3,83.3,NA,1012.135,1012.135,NA,5.3765,5.392,5.361,173501,5.827926
"2024-07-04T04:00:00Z",36.433,36.433,NA,79.133,79.133,NA,1012.404,1012.404,NA,7.4895,7.584,7.395,173501,6.5404064
"2024-07-04T05:00:00Z",41.966,41.966,NA,75.7,75.7,NA,1012.615,1012.615,NA,13.462,13.781,13.143,173501,9.1985848
"2024-07-04T06:00:00Z",45.4,45.4,NA,73.067,73.067,NA,1012.789,1012.789,NA,17.1675,17.417,16.918,173501,10.84769
"2024-07-04T07:00:00Z",47,47,NA,71.066,71.066,NA,1013.106,1013.106,NA,8.051,8.101,8.001,173501,5.934324
"2024-07-04T08:00:00Z",49.2,49.2,NA,69.4,69.4,NA,1013.271,1013.271,NA,8.6355,8.725,8.546,173501,6.053162
"2024-07-04T09:00:00Z",52.133,52.133,NA,67.1,67.1,NA,1013.416,1013.416,NA,10.4345,10.832,10.037,173501,6.7459464
"2024-07-04T10:00:00Z",56.5,56.5,NA,64.933,64.933,NA,1013.487,1013.487,NA,10.4845,10.73,10.239,173501,6.400078
"2024-07-04T11:00:00Z",59.167,59.167,NA,63.867,63.867,NA,1013.488,1013.488,NA,10.8735,11.288,10.459,173501,6.3766856
"2024-07-04T12:00:00Z",60.1,60.1,NA,62.666,62.666,NA,1013.887,1013.887,NA,11.605,12.044,11.166,173501,6.6805
"2024-07-04T13:00:00Z",61.5,61.5,NA,63.467,63.467,NA,1014.027,1014.027,NA,12.727,12.889,12.565,173501,7.149148
"2024-07-04T14:00:00Z",57.867,57.867,NA,66.6,66.6,NA,1014.049,1014.049,NA,8.476,8.798,8.154,173501,5.2311556
"2024-07-04T15:00:00Z",54.867,54.867,NA,68.133,68.133,NA,1014.087,1014.087,NA,8.9355,8.996,8.875,173501,5.7275336
"2024-07-04T16:00:00Z",51.233,51.233,NA,70.233,70.233,NA,1013.913,1013.913,NA,6.647,6.693,6.601,173501,4.8379764
"2024-07-04T17:00:00Z",46.903,46.903,NA,72.466,72.466,NA,1013.874,1013.874,NA,6.1245,6.166,6.083,173501,4.9331024
"2024-07-04T18:00:00Z",41.758,41.758,NA,74.925,74.925,NA,1013.457,1013.457,NA,4.424,4.496,4.352,173501,4.4803944
"2024-07-04T19:00:00Z",38.567,38.567,NA,77.7,77.7,NA,1013.221,1013.221,NA,4.8545,4.845,4.864,173501,4.9778496
"2024-07-04T20:00:00Z",35.3,35.3,NA,81.033,81.033,NA,1012.901,1012.901,NA,4.561,4.55,4.572,173501,5.102404
"2024-07-04T21:00:00Z",30.5,30.5,NA,85.066,85.066,NA,1012.333,1012.333,NA,3.287,3.287,3.287,173501,4.843788
"2024-07-04T22:00:00Z",27.6,27.6,NA,89.367,89.367,NA,1011.92,1011.92,NA,3.888,3.867,3.909,173501,5.405792
"2024-07-04T23:00:00Z",25.8,25.8,NA,91.9,91.9,NA,1011.409,1011.409,NA,4.4745,4.591,4.358,173501,5.866478
"2024-07-04T00:00:00Z",29,29,29,88.8,88.8,88.8,1023.111,1023.111,1023.111,0.0475,0.032,0.063,174613,3.27409
"2024-07-04T01:00:00Z",28.8,28.8,28.8,89.3,89.3,89.3,1022.818,1022.818,1022.818,0.1315,0.134,0.129,174613,3.335146
"2024-07-04T02:00:00Z",27.4,27.4,27.4,91.034,91.034,91.034,1022.59,1022.59,1022.59,1.0215,0.991,1.052,174613,3.920786
"2024-07-04T03:00:00Z",26.934,26.934,26.934,91,91,91,1022.461,1022.461,1022.461,1.4365,1.467,1.406,174613,4.1779492
"2024-07-04T04:00:00Z",27,27,27,91.2,91.2,91.2,1022.768,1022.768,1022.768,1.2825,1.289,1.276,174613,4.09163
"2024-07-04T05:00:00Z",27,27,27,91.9,91.9,91.9,1022.945,1022.945,1022.945,0.3015,0.274,0.329,174613,3.577586
"2024-07-04T06:00:00Z",27.434,27.434,27.434,92,92,92,1023.075,1023.075,1023.075,0.083,0.075,0.091,174613,3.4261152
"2024-07-04T07:00:00Z",28,28,28,91.133,91.133,91.133,1023.445,1023.445,1023.445,0.0245,0.024,0.025,174613,3.347238
"2024-07-04T08:00:00Z",28,28,28,91,91,91,1023.703,1023.703,1023.703,0.0145,0.01,0.019,174613,3.341998
"2024-07-04T09:00:00Z",28,28,28,91,91,91,1023.783,1023.783,1023.783,0.025,0.033,0.017,174613,3.3475
"2024-07-04T10:00:00Z",28,28,28,91,91,91,1023.876,1023.876,1023.876,0.023,0.029,0.017,174613,3.346452
"2024-07-04T11:00:00Z",28,28,28,91,91,91,1023.842,1023.842,1023.842,0.056,0.062,0.05,174613,3.363744
"2024-07-04T12:00:00Z",28,28,28,91,91,91,1024.162,1024.162,1024.162,0.116,0.122,0.11,174613,3.395184
"2024-07-04T13:00:00Z",27.934,27.934,27.934,91.3,91.3,91.3,1024.345,1024.345,1024.345,0.026,0.023,0.029,174613,3.3536472
"2024-07-04T14:00:00Z",28,28,28,92,92,92,1024.419,1024.419,1024.419,0.167,0.157,0.177,174613,3.421908
"2024-07-04T15:00:00Z",27.367,27.367,27.367,92.667,92.667,92.667,1024.514,1024.514,1024.514,7.002,7.121,6.883,174613,7.0573796
"2024-07-04T16:00:00Z",27.367,27.367,27.367,92.034,92.034,92.034,1024.423,1024.423,1024.423,1.3445,1.384,1.305,174613,4.0928496
"2024-07-04T17:00:00Z",27.867,27.867,27.867,92,92,92,1024.251,1024.251,1024.251,1.739,1.782,1.696,174613,4.2569676
"2024-07-04T18:00:00Z",27.733,27.733,27.733,92,92,92,1023.893,1023.893,1023.893,1.3895,1.38,1.399,174613,4.0852464
"2024-07-04T19:00:00Z",26.133,26.133,26.133,92.567,92.567,92.567,1023.476,1023.476,1023.476,1.0945,1.054,1.135,174613,4.0669864
"2024-07-04T20:00:00Z",25.7,25.7,25.7,92.034,92.034,92.034,1023.162,1023.162,1023.162,0.672,0.651,0.693,174613,3.882488
"2024-07-04T21:00:00Z",25.367,25.367,25.367,92,92,92,1022.672,1022.672,1022.672,0.5015,0.447,0.556,174613,3.8215176
"2024-07-04T22:00:00Z",27,27,27,92,92,92,1022.247,1022.247,1022.247,0.6835,0.619,0.748,174613,3.777754
"2024-07-04T23:00:00Z",26.4,26.4,26.4,92.8,92.8,92.8,1021.795,1021.795,1021.795,1.103,1.071,1.135,174613,4.048692
"2024-07-04T00:00:00Z",36.111,36.111,NA,83,83,NA,1016.839,1016.839,NA,3.573,3.3,3.846,17663,4.5155948
"2024-07-04T01:00:00Z",39.133,39.133,NA,82.7,82.7,NA,1016.42,1016.42,NA,4.5355,4.185,4.886,17663,4.7624704
"2024-07-04T02:00:00Z",39.367,39.367,NA,81.767,81.767,NA,1016.204,1016.204,NA,4.33,3.95,4.71,17663,4.6348516
"2024-07-04T03:00:00Z",40.934,40.934,NA,80.2,80.2,NA,1016.139,1016.139,NA,4.8235,4.447,5.2,17663,4.7599372
"2024-07-04T04:00:00Z",44.466,44.466,NA,76.534,76.534,NA,1016.426,1016.426,NA,6.8455,6.316,7.375,17663,5.5185388
"2024-07-04T05:00:00Z",46.7,46.7,NA,74.434,74.434,NA,1016.692,1016.692,NA,7.8575,7.254,8.461,17663,5.85849
"2024-07-04T06:00:00Z",47.4,47.4,NA,73.5,73.5,NA,1016.788,1016.788,NA,6.0905,5.611,6.57,17663,4.872942
"2024-07-04T07:00:00Z",50.534,50.534,NA,71.566,71.566,NA,1017.098,1017.098,NA,5.847,5.261,6.433,17663,4.4783312
"2024-07-04T08:00:00Z",54.767,54.767,NA,69.867,69.867,NA,1017.348,1017.348,NA,5.7775,5.181,6.374,17663,4.0812616
"2024-07-04T09:00:00Z",57.867,57.867,NA,68.166,68.166,NA,1017.496,1017.496,NA,7.367,6.699,8.035,17663,4.6500396
"2024-07-04T10:00:00Z",59,59,NA,68,68,NA,1017.668,1017.668,NA,9.0165,8.429,9.604,17663,5.417846
"2024-07-04T11:00:00Z",60.567,60.567,NA,67,67,NA,1017.643,1017.643,NA,9.123,8.59,9.656,17663,5.3401436
"2024-07-04T12:00:00Z",61.3,61.3,NA,66.8,66.8,NA,1017.982,1017.982,NA,9.995,9.662,10.328,17663,5.73462
"2024-07-04T13:00:00Z",61.966,61.966,NA,66.733,66.733,NA,1018.179,1018.179,NA,9.0385,8.54,9.537,17663,5.1766708
"2024-07-04T14:00:00Z",58.067,58.067,NA,69.967,69.967,NA,1018.135,1018.135,NA,14.087,13.092,15.082,17663,8.1542796
"2024-07-04T15:00:00Z",49.166,49.166,NA,76.9,76.9,NA,1018.072,1018.072,NA,11.746,10.87,12.622,17663,7.6859608
"2024-07-04T16:00:00Z",40.666,40.666,NA,83.434,83.434,NA,1017.815,1017.815,NA,5.544,5.075,6.013,17663,5.1603128
"2024-07-04T17:00:00Z",37.3,37.3,NA,86.2,86.2,NA,1017.574,1017.574,NA,4.427,4.085,4.769,17663,4.861788
"2024-07-04T18:00:00Z",35.533,35.533,NA,87.9,87.9,NA,1017.296,1017.296,NA,3.7315,3.663,3.8,17663,4.6478944
"2024-07-04T19:00:00Z",34.667,34.667,NA,88.2,88.2,NA,1016.963,1016.963,NA,3.871,3.966,3.776,17663,4.7947756
"2024-07-04T20:00:00Z",34,34,NA,88,88,NA,1016.667,1016.667,NA,3.127,3.325,2.929,17663,4.461748
"2024-07-04T21:00:00Z",33.4,33.4,NA,88.367,88.367,NA,1016.215,1016.215,NA,2.982,3.123,2.841,17663,4.436888
"2024-07-04T22:00:00Z",33.633,33.633,NA,88.934,88.934,NA,1015.713,1015.713,NA,2.897,3.021,2.773,17663,4.3724964
"2024-07-04T23:00:00Z",34.133,34.133,NA,87.867,87.867,NA,1015.349,1015.349,NA,3.032,3.122,2.942,17663,4.4006364
"2024-07-04T00:00:00Z",28.733,28.733,28.733,86.733,86.733,86.733,1011.243,1011.243,1011.243,3.0265,3.06,2.993,177979,4.8578344
"2024-07-04T01:00:00Z",33.834,33.834,33.834,84.733,84.733,84.733,1010.865,1010.865,1010.865,4.2185,4.197,4.24,177979,5.0478372
"2024-07-04T02:00:00Z",37.4,37.4,37.4,82.5,82.5,82.5,1010.718,1010.718,1010.718,4.8705,4.838,4.903,177979,5.085662
"2024-07-04T03:00:00Z",38.334,38.334,38.334,81.267,81.267,81.267,1010.6,1010.6,1010.6,5.0605,5.025,5.096,177979,5.1056452
"2024-07-04T04:00:00Z",41.5,41.5,41.5,79.2,79.2,79.2,1010.843,1010.843,1010.843,7.6645,7.597,7.732,177979,6.200398
"2024-07-04T05:00:00Z",45.567,45.567,45.567,76.1,76.1,76.1,1011.058,1011.058,1011.058,6.265,6.266,6.264,177979,5.1205516
"2024-07-04T06:00:00Z",47.7,47.7,47.7,73.934,73.934,73.934,1011.144,1011.144,1011.144,5.605,5.563,5.647,177979,4.59298
"2024-07-04T07:00:00Z",47.966,47.966,47.966,73.1,73.1,73.1,1011.448,1011.448,1011.448,5.1445,5.066,5.223,177979,4.3290148
"2024-07-04T08:00:00Z",49.233,49.233,49.233,72.733,72.733,72.733,1011.675,1011.675,1011.675,7.891,7.731,8.051,177979,5.6602324
"2024-07-04T09:00:00Z",50.6,50.6,50.6,70.667,70.667,70.667,1011.74,1011.74,1011.74,6.126,6.143,6.109,177979,4.618904
"2024-07-04T10:00:00Z",52.133,52.133,52.133,69.733,69.733,69.733,1011.784,1011.784,1011.784,7.0725,7.182,6.963,177979,4.9842584
"2024-07-04T11:00:00Z",54.267,54.267,54.267,69,69,69,1011.757,1011.757,1011.757,8.447,8.534,8.36,177979,5.5226796
"2024-07-04T12:00:00Z",55.133,55.133,55.133,68.4,68.4,68.4,1012.085,1012.085,1012.085,7.806,8,7.612,177979,5.1130124
"2024-07-04T13:00:00Z",55.666,55.666,55.666,69.566,69.566,69.566,1012.278,1012.278,1012.278,7.2105,7.265,7.156,177979,4.7555588
"2024-07-04T14:00:00Z",52.266,52.266,52.266,71.733,71.733,71.733,1012.343,1012.343,1012.343,6.3785,6.444,6.313,177979,4.6092708
"2024-07-04T15:00:00Z",48.966,48.966,48.966,73.6,73.6,73.6,1012.433,1012.433,1012.433,5.042,4.934,5.15,177979,4.1901048
"2024-07-04T16:00:00Z",46.067,46.067,46.067,75.867,75.867,75.867,1012.335,1012.335,1012.335,4.569,4.691,4.447,177979,4.1892476
"2024-07-04T17:00:00Z",42.034,42.034,42.034,78.666,78.666,78.666,1012.213,1012.213,1012.213,3.991,4.002,3.98,177979,4.2299872
"2024-07-04T18:00:00Z",38.367,38.367,38.367,81.667,81.667,81.667,1011.903,1011.903,1011.903,3.56,3.485,3.635,177979,4.3165716
"2024-07-04T19:00:00Z",35.133,35.133,35.133,83.767,83.767,83.767,1011.546,1011.546,1011.546,2.8695,2.877,2.862,177979,4.2302864
"2024-07-04T20:00:00Z",31.733,31.733,31.733,86.867,86.867,86.867,1011.273,1011.273,1011.273,2.4865,2.466,2.507,177979,4.3192744
"2024-07-04T21:00:00Z",30.4,30.4,30.4,88.5,88.5,88.5,1010.782,1010.782,1010.782,2.153,2.113,2.193,177979,4.258092
"2024-07-04T22:00:00Z",30.1,30.1,30.1,89.667,89.667,89.667,1010.343,1010.343,1010.343,2.478,2.479,2.477,177979,4.453952
"2024-07-04T23:00:00Z",28.966,28.966,28.966,90.667,90.667,90.667,1009.9,1009.9,1009.9,3.334,3.314,3.354,177979,4.9991128
"2024-07-04T00:00:00Z",32.367,32.367,32.367,83.2,83.2,83.2,1015.072,1015.072,1015.072,2.8405,2.554,3.127,183851,4.4507536
"2024-07-04T01:00:00Z",31.9,31.9,31.9,83.6,83.6,83.6,1014.601,1014.601,1014.601,3.1075,2.877,3.338,183851,4.63045
"2024-07-04T02:00:00Z",33.6,33.6,33.6,82.733,82.733,82.733,1014.378,1014.378,1014.378,3.7175,3.484,3.951,183851,4.80525
"2024-07-04T03:00:00Z",37.434,37.434,37.434,81.133,81.133,81.133,1014.337,1014.337,1014.337,4.6415,4.46,4.823,183851,4.9627692
"2024-07-04T04:00:00Z",39.966,39.966,39.966,79.334,79.334,79.334,1014.62,1014.62,1014.62,10.111,10.187,10.035,183851,7.6130608
"2024-07-04T05:00:00Z",45.034,45.034,45.034,75.933,75.933,75.933,1014.844,1014.844,1014.844,16.4945,16.437,16.552,183851,10.5262212
"2024-07-04T06:00:00Z",49.066,49.066,49.066,73.267,73.267,73.267,1015.005,1015.005,1015.005,16.364,16.565,16.163,183851,10.1143128
"2024-07-04T07:00:00Z",51,51,51,71.3,71.3,71.3,1015.366,1015.366,1015.366,13.885,13.994,13.776,183851,8.65054
"2024-07-04T08:00:00Z",53.367,53.367,53.367,69.233,69.233,69.233,1015.598,1015.598,1015.598,11.7125,11.737,11.688,183851,7.3104816
"2024-07-04T09:00:00Z",54.9,54.9,54.9,67.834,67.834,67.834,1015.662,1015.662,1015.662,12.545,12.846,12.244,183851,7.6161
"2024-07-04T10:00:00Z",56.233,56.233,56.233,66.8,66.8,66.8,1015.712,1015.712,1015.712,12.04,12.366,11.714,183851,7.2379084
"2024-07-04T11:00:00Z",56.633,56.633,56.633,65.633,65.633,65.633,1015.776,1015.776,1015.776,10.848,11.087,10.609,183851,6.5792204
"2024-07-04T12:00:00Z",56.966,56.966,56.966,64.934,64.934,64.934,1016.071,1016.071,1016.071,12.069,12.234,11.904,183851,7.1906528
"2024-07-04T13:00:00Z",56.1,56.1,56.1,66.733,66.733,66.733,1016.262,1016.262,1016.262,12.35,12.301,12.399,183851,7.41168
"2024-07-04T14:00:00Z",40.267,40.267,40.267,82.034,82.034,82.034,1016.248,1016.248,1016.248,8.976,9.014,8.938,183851,6.9926756
"2024-07-04T15:00:00Z",30.133,30.133,30.133,89.567,89.567,89.567,1016.188,1016.188,1016.188,4.8485,4.702,4.995,183851,5.6932824
"2024-07-04T16:00:00Z",27,27,27,91.466,91.466,91.466,1016.048,1016.048,1016.048,2.4615,2.357,2.566,183851,4.709426
"2024-07-04T17:00:00Z",24.6,24.6,24.6,94.2,94.2,94.2,1015.915,1015.915,1015.915,2.0525,1.917,2.188,183851,4.69959
"2024-07-04T18:00:00Z",23.367,23.367,23.367,94.767,94.767,94.767,1015.569,1015.569,1015.569,2.293,2.173,2.413,183851,4.9306636
"2024-07-04T19:00:00Z",23.934,23.934,23.934,94.8,94.8,94.8,1015.188,1015.188,1015.188,2.4255,2.324,2.527,183851,4.9517852
"2024-07-04T20:00:00Z",26.066,26.066,26.066,91.534,91.534,91.534,1014.903,1014.903,1014.903,2.182,2.002,2.362,183851,4.6425448
"2024-07-04T21:00:00Z",27.066,27.066,27.066,89.267,89.267,89.267,1014.414,1014.414,1014.414,2.392,2.196,2.588,183851,4.6673848
"2024-07-04T22:00:00Z",26.434,26.434,26.434,88.566,88.566,88.566,1014.003,1014.003,1014.003,2.101,1.946,2.256,183851,4.5687472
"2024-07-04T23:00:00Z",24.4,24.4,24.4,88.7,88.7,88.7,1013.52,1013.52,1013.52,2.5595,2.393,2.726,183851,4.982298
"2024-07-04T00:00:00Z",22.966,22.966,22.966,94.9,94.9,94.9,1012.139,1012.139,1012.139,2.87,3.12,2.62,183853,5.2671768
